,Fold 0,Fold 1,Fold 2,Fold 3,Fold 4
C8-pos_Cluster_0555: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0556: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0557: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0558: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0559: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0560: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0561: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0562: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0563: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0564: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0565: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0566: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0567: NA,0.0,0.0,0.0,0.0,0.012035357069666313
C8-pos_Cluster_0568: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0569: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0570: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0571: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0572: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0573: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0574: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0575: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0576: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0577: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0578: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0579: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0580: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0581: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0582: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0583: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0584: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0585: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0586: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0587: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0588: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0589: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0590: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0591: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0592: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0593: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0594: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0595: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0596: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0597: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0598: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0599: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0600: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0601: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0602: NA,0.0,0.0,0.0,0.0,0.01397918914781526
C8-pos_Cluster_0603: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0604: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0605: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0606: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0607: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0608: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0609: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0610: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0611: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0612: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0613: NA,0.0,0.0,0.0,0.0,-0.04013125375327786
C8-pos_Cluster_0614: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0615: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0616: NA,0.0,0.0,-0.009623864108201825,0.0,0.0
C8-pos_Cluster_0617: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0618: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0619: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0620: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0621: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0622: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0623: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0624: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0625: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0626: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0627: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0628: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0629: cholestenone,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0630: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0631: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0632: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0633: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0634: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0635: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0636: NA,0.0,0.0,0.01856900973963136,0.0,0.0
C8-pos_Cluster_0637: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0638: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0639: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0640: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0641: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0642: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0643: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0644: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0645: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0646: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0647: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0648: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0649: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0650: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0651: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0652: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0653: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0654: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0655: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0656: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0657: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0658: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0659: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0660: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0661: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0662: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0663: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0664: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0665: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0666: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0667: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0668: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0669: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0670: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0671: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0672: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0673: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0674: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0675: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0676: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0677: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0678: C22:1 MAG,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0679: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0680: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0681: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0682: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0683: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0684: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0685: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0686: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0687: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0688: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0689: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0690: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0691: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0692: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0693: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0694: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0695: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0696: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0697: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0698: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0699: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0700: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0701: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0702: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0703: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0704: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0705: cholestenone,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0706: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0707: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0708: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0709: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0710: NA,0.0,0.36682665343288257,0.0,0.010141335155505,0.2018956605639207
C8-pos_Cluster_0711: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0712: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0713: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0714: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0715: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0716: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0717: NA,0.0,0.0,0.0,0.16262486608079788,0.0
C8-pos_Cluster_0718: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0719: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0720: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0721: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0722: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0723: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0724: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0725: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0726: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0727: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0728: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0729: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0730: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0731: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0732: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0733: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0734: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0735: NA,0.0,0.0,-0.11175482844459136,0.0,0.0
C8-pos_Cluster_0736: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0737: epoxysqualene,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0738: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0739: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0740: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0741: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0742: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0743: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0744: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0745: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0746: NA,0.11543114473730219,0.0,0.0,0.0,0.06787659002196961
C8-pos_Cluster_0747: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0748: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0749: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0750: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0751: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0752: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0753: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0754: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0755: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0756: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0757: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0758: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0759: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0760: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0761: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0762: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0763: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0764: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0765: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0766: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0767: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0768: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0769: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0770: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0771: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0772: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0773: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0774: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0775: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0776: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0777: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0778: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0779: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0780: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0781: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0782: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0783: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0784: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0785: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0786: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0787: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0788: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0789: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0790: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0791: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0792: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0793: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0794: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0795: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0796: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0797: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0798: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0799: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0800: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0801: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0802: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0803: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0804: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0805: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0806: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0807: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0808: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0809: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0810: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0811: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0812: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0813: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0814: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0815: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0816: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0817: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0818: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0819: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0820: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0821: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0822: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0823: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0824: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0825: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0826: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0827: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0828: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0829: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0830: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0831: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0832: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0833: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0834: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0835: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0836: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0837: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0838: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0839: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0840: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0841: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0842: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0843: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0844: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0845: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0846: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0847: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0848: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0849: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0850: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0851: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0852: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0853: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0854: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0855: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0856: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0857: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0858: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0859: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0860: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0861: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0862: NA,0.08700956152104806,0.05523384455796847,0.0,0.0,0.22484296237034446
C8-pos_Cluster_0863: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0864: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0865: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0866: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0867: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0868: C24:0 TAG,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0869: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0870: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0871: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0872: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0873: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0874: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0875: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0876: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0877: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0878: C16:0 LPC,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0879: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0880: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0881: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0882: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0883: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0884: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0885: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0886: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0887: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0888: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0889: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0890: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0891: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0892: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0893: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0894: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0895: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0896: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0897: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0898: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0899: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0900: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0901: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0902: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0903: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0904: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0905: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0906: NA,0.0,0.0,-0.021578853623578885,0.0,0.0
C8-pos_Cluster_0907: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0908: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0909: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0910: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0911: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0912: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0913: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0914: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0915: C20:0 LPE,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0916: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0917: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0918: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0919: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0920: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0921: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0922: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0923: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0924: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0925: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0926: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0927: NA,0.0,0.0,0.0,0.0,0.0
C8-pos_Cluster_0928: NA,0.0,0.0,0.0,0.0,0.0
