,2-Aminobutyrate,Thymine,Phenylacetate,Nicotinate,Histidine,Thymidine,Taurine,Betaine,Phenylalanine,Creatinine,Succinate,Inosine,Cadaverine,Acetate,Carnitine,Propionate,Acetaminophen,Citrulline,Methylsuccinate,DL-methionine-sulfoxide,p-Cresol,Methylamine,Guanosine,"5,6-Dihydrouracil",4-Hydroxyphenyllactate,2'-Deoxyuridine,Serine,Urea,Galactose,Acetoin,Ornithine,Isovalerate,Fucose,Glycine,N-Carbamoyl-beta-alanine,Isobutyrate,Tyramine,Choline,Isoleucine,Fumarate,beta-Pseudouridine,Glutamine,Ethanolamine,N-Methylhydantoin,Indole-3-acetate,Proline,2-Hydroxybutyrate,Glycerol,Phenol,Uridine,Citrate,Glutamate,Valine,Propylene glycol,Hypoxanthine,Trimethylamine,N-Acetylneuraminate,Lysine,Methionine,Pyruvate,"1,3-Dihydroxyacetone",2-Oxoglutarate,4-Hydroxyphenylacetate,2-Hydroxyglutarate,Pyroglutamate,Butyrate,O-Acetylcarnitine,Arginine,Tyrosine,5-Aminopentanoate,Xylose,Tryptophan,3-Hydroxybutyrate,4-Hydroxybenzoate,"N,N-Dimethylglycine",Ribose,Glutarate,Lactose,Arabinose,Dimethylamine,Uracil,Malate,Desaminotyrosine,Asparagine,Lactate,2'-Deoxyinosine,Ascorbate,Methanol,Threonine,Ethanol,Indole-3-lactate,Alanine,Creatine,Glucose,Putrescine,Leucine,Formate,Isopropanol,Allantoin,N-Acetylglucosamine,Urocanate,Cytidine,Valerate,Aspartate,Cytosine,Sarcosine,beta-Alanine,4-Aminobutyrate
Xylose,0.711864406779661,0.8461538461538461,0.7916666666666666,0.8709677419354839,0.8689655172413793,0.6363636363636364,0.864406779661017,0.7857142857142857,0.8165137614678899,0.8695652173913043,0.6170212765957447,0.7642857142857142,0.8235294117647058,0.7272727272727273,0.6290322580645161,0.6888888888888889,0.8449612403100775,0.7466666666666667,0.5818181818181818,0.7571428571428571,0.8080808080808081,0.9565217391304348,0.762589928057554,0.8115942028985508,0.75,0.632183908045977,0.6949152542372882,0.9361702127659575,0.07142857142857142,0.5652173913043478,0.703125,0.6530612244897959,0.07142857142857142,0.7735849056603774,0.7575757575757576,0.6595744680851063,0.8303571428571429,0.7,0.7076923076923077,0.7272727272727273,0.6915887850467289,0.7246376811594203,0.7346938775510204,0.8611111111111112,0.8901098901098901,0.7397260273972602,0.5,0.4358974358974359,0.797752808988764,0.6292134831460674,0.5517241379310345,0.671875,0.7258064516129032,0.475,0.921875,0.9130434782608695,0.6063829787234043,0.7076923076923077,0.746268656716418,0.6875,0.5909090909090909,0.6037735849056604,0.8108108108108109,0.43137254901960786,0.775,0.6304347826086957,0.6153846153846154,0.7323943661971831,0.8333333333333334,0.6779661016949152,0.0,0.8888888888888888,0.5208333333333334,0.8205128205128205,0.75,0.0975609756097561,0.5625,0.20408163265306123,0.0,0.9387755102040817,0.8421052631578947,0.49019607843137253,0.8090909090909091,0.75,0.5531914893617021,0.7681159420289855,0.5161290322580645,0.8,0.6229508196721312,0.675,0.8516483516483516,0.7586206896551724,0.7910447761194029,0.07142857142857142,0.84,0.7076923076923077,0.7619047619047619,0.575,0.8611111111111112,0.4868421052631579,0.9027777777777778,0.625,0.5957446808510638,0.7096774193548387,0.8507462686567164,0.7966101694915254,0.7454545454545455,0.7017543859649122
Tryptophan,0.7777777777777778,0.7885714285714286,0.5487804878048781,0.35,0.44565217391304346,0.7395833333333334,0.9011627906976745,0.8484848484848485,0.4409937888198758,0.8571428571428571,0.8666666666666667,0.627906976744186,0.8695652173913043,0.9012345679012346,0.8103448275862069,0.8827160493827161,0.5271739130434783,0.7065868263473054,0.8571428571428571,0.791907514450867,0.6666666666666666,0.9506172839506173,0.6325581395348837,0.8342857142857143,0.6063829787234043,0.7382198952879581,0.8083832335329342,0.9447852760736196,0.8784530386740331,0.8941176470588236,0.7267080745341615,0.8466257668711656,0.8784530386740331,0.8385093167701864,0.7928994082840237,0.8650306748466258,0.5865921787709497,0.8802395209580839,0.7361963190184049,0.8571428571428571,0.69,0.7349397590361446,0.8780487804878049,0.8409090909090909,0.07142857142857142,0.6871165644171779,0.8654970760233918,0.9171597633136095,0.7062146892655368,0.7357512953367875,0.8361581920903954,0.7604790419161677,0.7668711656441718,0.9171597633136095,0.6597938144329897,0.9447852760736196,0.7091836734693877,0.7204968944099379,0.788235294117647,0.8855421686746988,0.9112426035502958,0.8538011695906432,0.5888888888888889,0.8522727272727273,0.7058823529411765,0.8580246913580247,0.8089887640449438,0.7151515151515152,0.4972067039106145,0.7577639751552795,0.8888888888888888,0.0,0.8647058823529412,0.6243386243386243,0.8363636363636363,0.88268156424581,0.8424242424242424,0.8770053475935828,0.8888888888888888,0.9259259259259259,0.7931034482758621,0.8757062146892656,0.5865921787709497,0.7751479289940828,0.8888888888888888,0.6291079812206573,0.8369565217391305,0.9634146341463414,0.788235294117647,0.9393939393939394,0.09770114942528736,0.8024691358024691,0.8197674418604651,0.8784530386740331,0.8819875776397516,0.7361963190184049,0.9454545454545454,0.9281437125748503,0.8342857142857143,0.7591623036649214,0.5026737967914439,0.7142857142857143,0.8395061728395061,0.7904191616766467,0.793939393939394,0.823170731707317,0.8282208588957055,0.7975460122699386
3-Hydroxybutyrate,0.4666666666666667,0.7794117647058824,0.7325581395348837,0.8493150684931506,0.8283582089552238,0.7011494252873564,0.8461538461538461,0.6136363636363636,0.7676767676767676,0.7966101694915254,0.3888888888888889,0.8226950354609929,0.8222222222222222,0.46875,0.30434782608695654,0.375,0.8360655737704918,0.640625,0.3488372093023256,0.5714285714285714,0.8191489361702128,0.9210526315789473,0.8214285714285714,0.7704918032786885,0.7333333333333333,0.7272727272727273,0.4444444444444444,0.8974358974358975,0.5490196078431373,0.3142857142857143,0.5660377358490566,0.3142857142857143,0.5490196078431373,0.6190476190476191,0.6111111111111112,0.35294117647058826,0.8518518518518519,0.6190476190476191,0.5471698113207547,0.6,0.7333333333333333,0.603448275862069,0.6904761904761905,0.7903225806451613,0.8662790697674418,0.6290322580645161,0.19444444444444445,0.4117647058823529,0.8235294117647058,0.7362637362637363,0.46,0.5818181818181818,0.5,0.4117647058823529,0.8991596638655462,0.868421052631579,0.6808510638297872,0.5740740740740741,0.5471698113207547,0.4,0.42857142857142855,0.4772727272727273,0.7623762376237624,0.37777777777777777,0.6811594202898551,0.25,0.40384615384615385,0.6166666666666667,0.7931034482758621,0.5208333333333334,0.5208333333333334,0.8647058823529412,0.0,0.7870370370370371,0.5681818181818182,0.5208333333333334,0.41025641025641024,0.603448275862069,0.5208333333333334,0.9024390243902439,0.8088235294117647,0.25,0.76,0.5818181818181818,0.3055555555555556,0.8188405797101449,0.5344827586206896,0.71875,0.28888888888888886,0.5625,0.8390804597701149,0.5555555555555556,0.6545454545454545,0.5490196078431373,0.813953488372093,0.5471698113207547,0.6764705882352942,0.4375,0.8095238095238095,0.6829268292682927,0.8646616541353384,0.7472527472527473,0.3142857142857143,0.5686274509803921,0.8333333333333334,0.6382978723404256,0.5581395348837209,0.4772727272727273
4-Hydroxybenzoate,0.8070175438596491,0.8188976377952756,0.27450980392156865,0.5220125786163522,0.7956989247311828,0.7919463087248322,0.9327731092436975,0.8672566371681416,0.3983050847457627,0.9133858267716536,0.7864077669902912,0.8578431372549019,0.9285714285714286,0.84,0.8114754098360656,0.81,0.4855072463768116,0.8062015503875969,0.7787610619469026,0.824,0.2376237623762376,0.9811320754716981,0.8571428571428571,0.8818897637795275,0.1981981981981982,0.8066666666666666,0.8389830508474576,0.9622641509433962,0.7948717948717948,0.8333333333333334,0.788135593220339,0.7647058823529411,0.7948717948717948,0.8532110091743119,0.8360655737704918,0.7941176470588235,0.32456140350877194,0.9035087719298246,0.7586206896551724,0.7,0.6928104575163399,0.7868852459016393,0.9107142857142857,0.9076923076923077,0.6063829787234043,0.8031496062992126,0.7889908256880734,0.8691588785046729,0.31313131313131315,0.8104575163398693,0.7256637168141593,0.7711864406779662,0.7913043478260869,0.8691588785046729,0.8938547486033519,0.9719626168224299,0.7756410256410257,0.7586206896551724,0.819672131147541,0.8058252427184466,0.8490566037735849,0.7358490566037735,0.11764705882352941,0.75,0.803030303030303,0.7821782178217822,0.8188976377952756,0.8,0.2457627118644068,0.7787610619469026,0.8205128205128205,0.6243386243386243,0.7870370370370371,0.0,0.8495575221238938,0.8305084745762712,0.7352941176470589,0.8064516129032258,0.8205128205128205,0.9724770642201835,0.8346456692913385,0.7982456140350878,0.12745098039215685,0.8211382113821138,0.8148148148148148,0.8557213930348259,0.7008547008547008,0.9411764705882353,0.8099173553719008,0.9029126213592233,0.6205128205128205,0.831858407079646,0.8629032258064516,0.7948717948717948,0.9369369369369369,0.7586206896551724,0.912621359223301,0.8857142857142857,0.9076923076923077,0.825503355704698,0.7471264367816092,0.832258064516129,0.7524752475247525,0.8135593220338984,0.8770491803278688,0.8608695652173913,0.8272727272727273,0.8035714285714286
"N,N-Dimethylglycine",0.38095238095238093,0.6774193548387096,0.8,0.8321678321678322,0.7906976744186046,0.7272727272727273,0.717391304347826,0.06451612903225806,0.7395833333333334,0.5416666666666666,0.575,0.8043478260869565,0.7,0.45161290322580644,0.3958333333333333,0.5,0.8347107438016529,0.5423728813559322,0.6274509803921569,0.5094339622641509,0.865979381443299,0.8235294117647058,0.8029197080291971,0.6545454545454545,0.8421052631578947,0.7386363636363636,0.5,0.8333333333333334,0.7627118644067796,0.6190476190476191,0.5,0.5128205128205128,0.7627118644067796,0.3235294117647059,0.4897959183673469,0.4722222222222222,0.839622641509434,0.3235294117647059,0.48,0.6222222222222222,0.8,0.5454545454545454,0.5789473684210527,0.5490196078431373,0.8520710059171598,0.4727272727272727,0.5777777777777777,0.7073170731707317,0.875,0.7191011235955056,0.6896551724137931,0.5192307692307693,0.4222222222222222,0.675,0.8392857142857143,0.6451612903225806,0.7052631578947368,0.5098039215686274,0.48,0.5526315789473685,0.6829268292682927,0.6530612244897959,0.8301886792452831,0.6666666666666666,0.5483870967741935,0.4722222222222222,0.4528301886792453,0.5357142857142857,0.7807017543859649,0.5106382978723404,0.75,0.8363636363636363,0.5681818181818182,0.8495575221238938,0.0,0.75,0.5813953488372093,0.7878787878787878,0.75,0.7428571428571429,0.6885245901639344,0.6730769230769231,0.8285714285714286,0.5192307692307693,0.6046511627906976,0.8175182481751825,0.7272727272727273,0.7878787878787878,0.48,0.6764705882352942,0.8579545454545454,0.4,0.2619047619047619,0.7627118644067796,0.6842105263157895,0.48,0.7428571428571429,0.6756756756756757,0.6037735849056604,0.6790123456790124,0.8095238095238095,0.7303370786516854,0.5128205128205128,0.5,0.7222222222222222,0.2,0.475,0.46511627906976744
Ribose,0.711864406779661,0.8607594936708861,0.8041237113402062,0.8853503184713376,0.8531468531468531,0.6206896551724138,0.864406779661017,0.7857142857142857,0.8272727272727273,0.8529411764705882,0.6170212765957447,0.7553956834532374,0.8235294117647058,0.7272727272727273,0.6290322580645161,0.6888888888888889,0.8538461538461538,0.7466666666666667,0.5818181818181818,0.7571428571428571,0.82,0.9565217391304348,0.7536231884057971,0.8450704225352113,0.7610619469026548,0.6162790697674418,0.6949152542372882,0.9361702127659575,0.1590909090909091,0.5652173913043478,0.703125,0.6530612244897959,0.1590909090909091,0.7735849056603774,0.7575757575757576,0.6595744680851063,0.8407079646017699,0.7,0.7076923076923077,0.7272727272727273,0.6792452830188679,0.7246376811594203,0.7346938775510204,0.8285714285714286,0.8839779005524862,0.704225352112676,0.5,0.4358974358974359,0.8111111111111111,0.6136363636363636,0.5517241379310345,0.671875,0.7258064516129032,0.475,0.9133858267716536,0.9130434782608695,0.6354166666666666,0.7076923076923077,0.746268656716418,0.6875,0.5909090909090909,0.6037735849056604,0.8214285714285714,0.43137254901960786,0.7435897435897436,0.6304347826086957,0.6153846153846154,0.7323943661971831,0.84251968503937,0.6779661016949152,0.0975609756097561,0.88268156424581,0.5208333333333334,0.8305084745762712,0.75,0.0,0.5625,0.27450980392156865,0.0975609756097561,0.9387755102040817,0.8571428571428571,0.49019607843137253,0.8198198198198198,0.75,0.5531914893617021,0.7591240875912408,0.4918032786885246,0.8,0.6229508196721312,0.675,0.8453038674033149,0.7586206896551724,0.7910447761194029,0.1590909090909091,0.84,0.7076923076923077,0.7619047619047619,0.575,0.8285714285714286,0.5256410256410257,0.8873239436619719,0.6091954022988506,0.5957446808510638,0.7096774193548387,0.8676470588235294,0.7966101694915254,0.7454545454545455,0.7017543859649122
Glutarate,0.4772727272727273,0.7910447761194029,0.6790123456790124,0.8226950354609929,0.7984496124031008,0.7386363636363636,0.84,0.627906976744186,0.723404255319149,0.8103448275862069,0.30303030303030304,0.8368794326241135,0.7857142857142857,0.4838709677419355,0.5660377358490566,0.3870967741935484,0.8333333333333334,0.559322033898305,0.4666666666666667,0.5818181818181818,0.8152173913043478,0.9459459459459459,0.8357142857142857,0.7627118644067796,0.7403846153846154,0.75,0.6122448979591837,0.8918918918918919,0.5882352941176471,0.5384615384615384,0.4583333333333333,0.3235294117647059,0.5882352941176471,0.6,0.5961538461538461,0.36363636363636365,0.8380952380952381,0.7272727272727273,0.46938775510204084,0.5476190476190477,0.7523809523809524,0.45098039215686275,0.7674418604651163,0.8032786885245902,0.844311377245509,0.543859649122807,0.425,0.631578947368421,0.8048780487804879,0.7582417582417582,0.3333333333333333,0.34782608695652173,0.5106382978723404,0.631578947368421,0.8974358974358975,0.8918918918918919,0.7021276595744681,0.46938775510204084,0.5576923076923077,0.45714285714285713,0.6052631578947368,0.19444444444444445,0.7319587628865979,0.2682926829268293,0.5645161290322581,0.25806451612903225,0.5789473684210527,0.5272727272727272,0.7678571428571429,0.3953488372093023,0.5625,0.8424242424242424,0.41025641025641024,0.7352941176470589,0.5813953488372093,0.5625,0.0,0.6379310344827587,0.5625,0.925,0.803030303030303,0.4888888888888889,0.7291666666666666,0.5660377358490566,0.525,0.8333333333333334,0.639344262295082,0.8181818181818182,0.5576923076923077,0.7058823529411765,0.8505747126436781,0.5681818181818182,0.6666666666666666,0.5882352941176471,0.8048780487804879,0.46938775510204084,0.7352941176470589,0.6666666666666666,0.8032786885245902,0.7228915662650602,0.8625954198473282,0.7692307692307693,0.16129032258064516,0.5208333333333334,0.8275862068965517,0.6521739130434783,0.5365853658536586,0.4523809523809524
Lactose,0.7536231884057971,0.8636363636363636,0.7766990291262136,0.8787878787878788,0.8774193548387097,0.6597938144329897,0.8840579710144928,0.8181818181818182,0.8017241379310345,0.8860759493670886,0.6842105263157895,0.7718120805369127,0.8524590163934426,0.7777777777777778,0.6805555555555556,0.7454545454545455,0.8308823529411765,0.7764705882352941,0.6461538461538462,0.7875,0.8037383177570093,0.9642857142857143,0.7702702702702703,0.8354430379746836,0.7394957983193278,0.65625,0.7391304347826086,0.9473684210526315,0.14285714285714285,0.6428571428571429,0.7432432432432432,0.711864406779661,0.14285714285714285,0.8095238095238095,0.7894736842105263,0.7192982456140351,0.8151260504201681,0.75,0.7466666666666667,0.7692307692307693,0.672566371681416,0.759493670886076,0.7796610169491526,0.8780487804878049,0.8783068783068783,0.7710843373493976,0.5862068965517241,0.5510204081632653,0.7938144329896907,0.6530612244897959,0.6176470588235294,0.7162162162162162,0.7638888888888888,0.58,0.927536231884058,0.9285714285714286,0.5612244897959183,0.7123287671232876,0.7792207792207793,0.7413793103448276,0.6666666666666666,0.6666666666666666,0.7966101694915254,0.5245901639344263,0.8,0.6964285714285714,0.6301369863013698,0.7654320987654321,0.8195488721804511,0.7246376811594203,0.20408163265306123,0.8770053475935828,0.603448275862069,0.8064516129032258,0.7878787878787878,0.27450980392156865,0.6379310344827587,0.0,0.20408163265306123,0.9491525423728814,0.8604651162790697,0.5737704918032787,0.7948717948717948,0.782051282051282,0.631578947368421,0.7755102040816326,0.5833333333333334,0.84,0.676056338028169,0.74,0.8412698412698413,0.7941176470588235,0.8181818181818182,0.14285714285714285,0.8666666666666667,0.7466666666666667,0.8076923076923077,0.66,0.8780487804878049,0.47560975609756095,0.9090909090909091,0.6494845360824743,0.6666666666666666,0.75,0.8701298701298701,0.8260869565217391,0.7846153846153846,0.746268656716418
Arabinose,0.711864406779661,0.8461538461538461,0.7916666666666666,0.8709677419354839,0.8689655172413793,0.6363636363636364,0.864406779661017,0.7857142857142857,0.8165137614678899,0.8695652173913043,0.6170212765957447,0.7642857142857142,0.8235294117647058,0.7272727272727273,0.6290322580645161,0.6888888888888889,0.8449612403100775,0.7466666666666667,0.5818181818181818,0.7571428571428571,0.8080808080808081,0.9565217391304348,0.762589928057554,0.8115942028985508,0.75,0.632183908045977,0.6949152542372882,0.9361702127659575,0.07142857142857142,0.5652173913043478,0.703125,0.6530612244897959,0.07142857142857142,0.7735849056603774,0.7575757575757576,0.6595744680851063,0.8303571428571429,0.7,0.7076923076923077,0.7272727272727273,0.6915887850467289,0.7246376811594203,0.7346938775510204,0.8611111111111112,0.8901098901098901,0.7397260273972602,0.5,0.4358974358974359,0.797752808988764,0.6292134831460674,0.5517241379310345,0.671875,0.7258064516129032,0.475,0.921875,0.9130434782608695,0.6063829787234043,0.7076923076923077,0.746268656716418,0.6875,0.5909090909090909,0.6037735849056604,0.8108108108108109,0.43137254901960786,0.775,0.6304347826086957,0.6153846153846154,0.7323943661971831,0.8333333333333334,0.6779661016949152,0.0,0.8888888888888888,0.5208333333333334,0.8205128205128205,0.75,0.0975609756097561,0.5625,0.20408163265306123,0.0,0.9387755102040817,0.8421052631578947,0.49019607843137253,0.8090909090909091,0.75,0.5531914893617021,0.7681159420289855,0.5161290322580645,0.8,0.6229508196721312,0.675,0.8516483516483516,0.7586206896551724,0.7910447761194029,0.07142857142857142,0.84,0.7076923076923077,0.7619047619047619,0.575,0.8611111111111112,0.4868421052631579,0.9027777777777778,0.625,0.5957446808510638,0.7096774193548387,0.8507462686567164,0.7966101694915254,0.7454545454545455,0.7017543859649122
Dimethylamine,0.75,0.7450980392156863,0.9655172413793104,0.9432624113475178,0.9047619047619048,0.8536585365853658,0.71875,0.7272727272727273,0.9042553191489362,0.7317073170731707,0.9166666666666666,0.9111111111111111,0.64,0.8461538461538461,0.82,0.8620689655172413,0.911504424778761,0.7857142857142857,0.9166666666666666,0.803921568627451,0.9545454545454546,0.3076923076923077,0.9185185185185185,0.7272727272727273,0.972972972972973,0.8658536585365854,0.7857142857142857,0.7368421052631579,0.9423076923076923,0.8888888888888888,0.8125,0.8888888888888888,0.9423076923076923,0.7,0.7272727272727273,0.8787878787878788,0.90625,0.7,0.7916666666666666,0.926829268292683,0.8823529411764706,0.8301886792452831,0.6666666666666666,0.7272727272727273,0.926829268292683,0.7777777777777778,0.9047619047619048,0.90625,0.9615384615384616,0.8705882352941177,0.9454545454545454,0.82,0.7674418604651163,0.8709677419354839,0.88,0.4,0.8586956521739131,0.8163265306122449,0.7916666666666666,0.8787878787878788,0.9090909090909091,0.9333333333333333,0.970873786407767,0.9411764705882353,0.8,0.8787878787878788,0.8363636363636363,0.8148148148148148,0.9196428571428571,0.7906976744186046,0.9387755102040817,0.9259259259259259,0.9024390243902439,0.9724770642201835,0.7428571428571429,0.9387755102040817,0.925,0.9491525423728814,0.9387755102040817,0.0,0.76,0.9375,0.9705882352941176,0.82,0.8947368421052632,0.9090909090909091,0.9523809523809523,0.8421052631578947,0.7916666666666666,0.8260869565217391,0.9298245614035088,0.7222222222222222,0.75,0.9423076923076923,0.6086956521739131,0.7916666666666666,0.96,0.8518518518518519,0.7272727272727273,0.8289473684210527,0.9,0.8823529411764706,0.8888888888888888,0.8,0.7560975609756098,0.59375,0.7352941176470589,0.7692307692307693
